team,player,touches_for,touches_opp_box_for,passes_attempted_for,passes_completed_for,open_play_passes_for,passes_forward_for,passes_backward_for,passes_sideways_for,passes_opp_half_for,passes_own_half_for,crosses_attempted_for,crosses_completed_for,crosses_all_for,crosses_all_completed_for,long_passes_attempted_for,long_passes_completed_for,through_balls_for,passes_final_third_for,passes_final_third_completed_for,passes_from_final_third_for,passes_into_final_third_for,progressive_passes_for,passes_outside_own_third_for,corners_for,chances_created_for,assists_for,shots_for,shots_on_target_for,shots_off_target_for,shots_blocked_for,shots_in_box_for,shots_outside_box_for,shots_on_target_in_box_for,shots_on_target_outside_box_for,goals_for,goals_in_box_for,goals_outside_box_for,goals_from_shots_for,own_goals_for,own_goals_in_box_for,own_goals_outside_box_for,take_ons_for,take_ons_won_for,aerials_for,aerials_won_for,ground_duels_for,ground_duels_won_for,duels_contested_for,duels_won_for,smothers_for,tackles_for,interceptions_for,clearances_for,ball_recoveries_for,blocked_passes_for,pressing_actions_for,recovery_actions_for,pressing_actions_outside_own_third_for,missed_tackles_for,fouls_committed_for,fouls_won_for,possession_lost_for,sequences_for,sequence_passes_for,sequence_seconds_for,sequence_progress_m_for,sequence_length_m_for,sequence_start_x_m_for,build_up_attacks_for,direct_attacks_for,high_turnovers_for,high_turnover_shots_for,sequence_pressed_for,shot_ending_sequences_for,minutes,appearances,pass_accuracy_pct_for,cross_accuracy_pct_for,long_pass_accuracy_pct_for,shooting_accuracy_pct_for,cross_accuracy_all_pct_for,final_third_pass_accuracy_pct_for,conversion_pct_for,shot_conversion_pct_for,take_on_success_pct_for,aerial_success_pct_for,ground_duel_success_pct_for,duel_success_pct_for
Man Utd,Andrey Santos,105,4,83,77,79,32,17,34,41,36,0,0,0,0,0,0,0,17,17,10,7,10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,10,6,14,9,0,4,0,8,7,2,9,15,7,1,2,2,7,19.0,81.0,242.0,321.615,1282.0631596315047,945.2099999999999,0.0,1.0,0.0,0.0,1.0,0.0,98.0,3,92.77,,,,,100.0,,,0.0,75.0,60.0,64.29
Man Utd,Ayden Heaven,76,3,67,61,62,29,3,35,21,40,0,0,0,0,5,1,0,11,9,5,5,6,62,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,3,11,5,0,1,0,1,4,0,2,5,1,0,1,2,8,20.0,52.0,121.0,361.40999999999997,658.0776147025769,597.45,0.0,0.0,0.0,0.0,5.0,0.0,96.0,1,91.04,,20.0,0.0,,81.82,0.0,0.0,,33.33,60.0,45.45
Man Utd,Benjamin Sesko,30,7,20,16,20,5,9,6,10,6,1,0,1,0,0,0,0,6,5,7,2,2,13,0,1,1,4,1,1,2,3,1,1,0,1,1,0,1,0,0,0,2,1,7,1,4,1,11,2,0,0,0,0,5,0,1,5,1,0,1,0,8,7.0,60.0,158.0,132.51,932.3512505671487,415.8,1.0,0.0,1.0,1.0,0.0,2.0,105.0,4,80.0,0.0,,50.0,0.0,83.33,25.0,25.0,50.0,14.29,25.0,18.18
Man Utd,Bruno Fernandes,418,14,327,278,315,129,106,92,201,77,22,5,38,11,36,21,4,153,122,134,35,58,193,23,13,12,19,5,4,10,8,11,3,2,3,3,0,3,0,0,0,6,2,2,1,23,8,25,9,0,5,0,2,21,3,16,23,15,5,3,1,62,72.0,264.0,618.0,171.46499999999995,3976.457423685667,5496.96,1.0,1.0,1.0,1.0,3.0,15.0,478.0,5,85.02,22.73,58.33,55.56,28.95,79.74,15.79,15.79,33.33,50.0,34.78,36.0
Man Utd,Bryan Mbeumo,251,28,157,139,154,30,78,49,112,27,16,4,25,8,4,2,0,86,73,97,7,15,60,12,9,8,19,6,6,7,14,5,3,3,2,0,2,2,0,0,0,16,3,17,4,40,13,57,17,0,5,4,2,14,2,22,16,14,7,4,5,44,42.0,97.0,227.0,202.23000000000002,1482.6785787381152,3234.42,0.0,1.0,4.0,1.0,5.0,11.0,478.0,5,88.54,25.0,50.0,50.0,32.0,84.88,10.53,10.53,18.75,23.53,32.5,29.82
Man Utd,Diogo Dalot,247,11,165,144,163,61,65,39,83,61,9,2,9,2,11,3,1,59,46,64,9,15,101,0,7,2,8,1,5,2,4,4,1,0,0,0,0,0,0,0,0,9,3,7,4,25,11,32,15,0,6,5,4,21,2,21,25,12,2,6,2,30,77.0,347.0,994.0,794.85,5719.16605423302,3824.835,0.0,1.0,2.0,1.0,11.0,13.0,361.0,5,87.27,22.22,27.27,16.67,22.22,77.97,0.0,0.0,33.33,57.14,44.0,46.88
Man Utd,Harry Maguire,380,14,320,288,309,169,33,118,102,186,4,2,4,2,28,15,0,54,42,28,26,37,292,0,3,3,6,1,4,1,4,2,0,1,0,0,0,0,0,0,0,3,3,22,17,19,10,41,27,0,3,6,20,21,2,20,41,15,2,7,4,35,85.0,394.0,1024.0,1687.0349999999999,5878.220075415907,3403.785,4.0,2.0,0.0,0.0,19.0,10.0,478.0,5,90.0,50.0,53.57,20.0,50.0,77.78,0.0,0.0,100.0,77.27,52.63,65.85
Man Utd,Joshua Zirkzee,15,0,11,8,11,6,3,2,5,3,1,1,1,1,1,0,0,4,1,5,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,2,0,0,4,0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,48.93,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2,72.73,100.0,0.0,,100.0,25.0,,,,0.0,,0.0
Man Utd,Kobbie Mainoo,357,4,296,278,292,122,43,131,159,119,1,0,1,0,14,11,1,89,81,58,34,35,238,0,6,1,6,0,1,5,2,4,0,0,0,0,0,0,0,0,0,13,10,5,2,34,21,39,23,0,6,6,3,40,5,24,43,15,3,4,5,29,58.0,210.0,576.0,772.3799999999999,3146.8351624631387,2845.185,5.0,3.0,3.0,0.0,14.0,12.0,366.0,5,93.92,0.0,78.57,0.0,0.0,91.01,0.0,0.0,76.92,40.0,61.76,58.97
Man Utd,Leny Yoro,32,1,24,22,24,5,10,9,13,9,0,0,0,0,1,1,0,10,8,9,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,2,6,2,0,2,2,1,1,0,5,2,3,0,1,0,4,6.0,29.0,81.0,-23.625,436.8020167918037,363.72,0.0,0.0,0.0,0.0,0.0,1.0,38.0,2,91.67,,100.0,,,80.0,,,0.0,0.0,40.0,33.33
Man Utd,Lisandro Martínez,327,5,289,262,271,161,43,85,80,182,0,0,0,0,26,15,0,48,37,15,26,43,274,0,1,0,6,2,2,2,2,4,0,2,0,0,0,0,1,1,0,1,1,14,8,9,4,23,12,0,3,2,15,14,1,10,29,3,2,2,0,29,65.0,304.0,840.0,1299.06,4852.003468078342,2414.79,3.0,0.0,0.0,0.0,8.0,10.0,382.0,4,90.66,,57.69,50.0,,77.08,0.0,0.0,100.0,57.14,44.44,52.17
Man Utd,Luke Shaw,286,7,199,173,198,86,65,48,94,79,9,5,11,6,8,4,0,69,55,60,17,27,139,0,5,4,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,0,6,5,16,7,22,12,0,6,6,9,7,1,17,16,8,2,2,1,33,80.0,347.0,890.0,830.76,5225.747444500955,3798.69,0.0,1.0,2.0,0.0,14.0,4.0,341.0,4,86.93,55.56,50.0,0.0,54.55,79.71,0.0,0.0,0.0,83.33,43.75,54.55
Man Utd,Marcus Rashford,233,34,143,114,142,42,62,39,93,21,18,2,18,2,6,3,0,78,57,85,6,20,58,0,12,6,13,4,5,4,8,5,3,1,0,0,0,0,0,0,0,18,8,7,3,36,20,43,23,0,4,1,3,10,3,13,13,12,3,2,8,50,34.0,86.0,218.0,142.485,1322.165243296589,2362.08,0.0,1.0,1.0,1.0,3.0,11.0,357.0,5,79.72,11.11,50.0,44.44,11.11,73.08,0.0,0.0,44.44,42.86,55.56,53.49
Man Utd,Mason Mount,7,1,6,6,6,3,2,1,5,1,0,0,0,0,1,1,0,4,4,4,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,100.0,,100.0,,,100.0,0.0,0.0,,,0.0,0.0
Man Utd,Matheus Cunha,202,25,131,113,131,41,32,58,80,33,8,0,9,0,2,1,3,67,55,58,14,17,73,1,8,4,13,4,5,4,6,7,2,2,1,0,1,1,0,0,0,7,3,7,0,29,12,36,12,0,3,1,0,9,1,12,9,11,2,5,6,38,35.0,137.0,336.0,219.87000000000006,2026.175218510797,2196.18,0.0,1.0,2.0,0.0,4.0,4.0,415.0,5,86.26,0.0,50.0,44.44,0.0,82.09,7.69,7.69,42.86,0.0,41.38,33.33
Man Utd,Noussair Mazraoui,121,3,90,85,90,32,35,23,59,26,5,0,5,0,4,2,0,38,35,30,10,13,60,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,5,2,5,2,10,4,0,2,0,3,3,1,4,6,3,0,1,0,9,27.0,163.0,396.0,414.43500000000006,2193.4238334247407,1623.1950000000002,2.0,0.0,0.0,0.0,1.0,4.0,111.0,3,94.44,0.0,50.0,0.0,0.0,92.11,0.0,0.0,0.0,40.0,40.0,40.0
Man Utd,Patrick Dorgu,129,14,72,61,72,17,22,33,49,12,5,1,5,1,2,1,0,27,21,32,1,4,40,0,3,1,6,1,5,0,6,0,1,0,0,0,0,0,0,0,0,1,0,9,8,20,9,29,17,0,8,2,6,4,1,20,10,15,2,7,1,21,26.0,72.0,174.0,55.75499999999998,828.7035354473953,1411.62,0.0,0.0,0.0,0.0,3.0,3.0,196.0,5,84.72,20.0,50.0,16.67,20.0,77.78,0.0,0.0,0.0,88.89,45.0,58.62
Man Utd,Senne Lammens,137,0,98,75,88,79,0,19,0,75,0,0,0,0,33,10,0,10,1,0,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,3,16,0,0,19,0,0,0,0,23,48.0,237.0,838.0,2075.0099999999998,4065.1016645153445,424.725,0.0,4.0,0.0,0.0,15.0,5.0,478.0,5,76.53,,30.3,,,10.0,,,,100.0,,100.0
Man Utd,Shea Lacey,7,0,5,4,5,2,0,3,3,1,1,0,1,0,1,1,0,3,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,96.075,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1,80.0,0.0,100.0,,0.0,66.67,,,,,,
Man Utd,Youri Tielemans,410,8,347,314,340,170,60,117,187,127,4,1,4,1,16,8,2,125,110,69,57,62,278,0,6,2,7,2,1,4,2,5,0,2,0,0,0,0,0,0,0,6,2,9,4,29,17,38,21,0,7,7,3,25,3,24,28,13,6,1,8,43,50.0,212.0,533.0,829.9200000000001,3197.392523116606,2417.835,2.0,3.0,1.0,0.0,9.0,9.0,419.0,5,90.49,25.0,50.0,66.67,25.0,88.0,0.0,0.0,33.33,44.44,58.62,55.26
Newcastle,Aladji Bamba,19,0,7,6,7,3,3,1,4,2,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,3,9,5,0,3,0,3,2,1,6,5,5,1,1,0,4,6.0,24.0,77.0,8.294999999999998,436.9468506016305,358.575,0.0,0.0,0.0,0.0,0.0,1.0,49.0,3,85.71,,100.0,,,,,,,66.67,50.0,55.56
Newcastle,Amar Dedic,207,4,116,98,112,40,47,29,41,57,4,3,4,3,8,3,0,24,15,30,1,11,86,0,2,2,3,0,1,2,2,1,0,0,0,0,0,0,0,0,0,11,4,10,4,30,16,40,20,0,8,1,13,15,3,18,28,8,0,6,4,32,70.0,213.0,517.0,448.245,3006.9823730019443,3113.25,0.0,1.0,2.0,1.0,8.0,7.0,346.0,4,84.48,75.0,37.5,0.0,75.0,62.5,0.0,0.0,36.36,40.0,53.33,50.0
Newcastle,Anthony Elanga,88,11,48,31,48,16,10,22,26,5,3,0,6,1,2,0,0,30,20,29,2,6,19,3,4,3,4,3,1,0,3,1,2,1,2,2,0,2,0,0,0,8,2,5,2,21,10,26,12,0,4,0,2,3,1,10,5,10,2,3,4,28,14.0,59.0,139.0,-59.009999999999984,816.1781869688796,1001.91,0.0,0.0,1.0,0.0,2.0,3.0,232.0,3,64.58,0.0,0.0,75.0,16.67,66.67,50.0,50.0,25.0,40.0,47.62,46.15
Newcastle,Bazoumana Touré,36,3,15,11,15,3,5,7,8,3,3,1,3,1,0,0,0,7,5,6,1,1,9,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,6,2,3,2,12,3,15,5,0,0,0,1,3,1,4,4,3,2,1,1,15,5.0,10.0,19.0,26.880000000000003,191.41919185235457,293.15999999999997,0.0,0.0,0.0,0.0,2.0,2.0,63.0,3,73.33,33.33,,100.0,33.33,71.43,100.0,100.0,33.33,66.67,25.0,33.33
Newcastle,Fabian Schär,20,0,12,11,10,5,2,5,4,7,1,0,1,0,2,1,0,4,4,1,3,2,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,3,0,0,1,3,0,0,1,0,1,2.0,4.0,9.0,41.894999999999996,72.78135828773841,74.655,0.0,0.0,0.0,0.0,0.0,1.0,36.0,2,91.67,0.0,50.0,,0.0,100.0,,,,0.0,0.0,0.0
Newcastle,Harvey Barnes,189,18,101,83,101,33,40,28,62,21,7,1,11,1,6,3,1,49,37,43,7,17,58,3,5,4,8,4,3,1,6,2,3,1,1,1,0,1,0,0,0,10,2,7,4,35,15,42,19,0,3,3,12,16,7,22,28,17,4,5,10,40,28.0,57.0,140.0,44.625000000000014,894.1338374400543,1800.33,0.0,1.0,2.0,0.0,4.0,1.0,477.0,5,82.18,14.29,50.0,57.14,9.09,75.51,12.5,12.5,20.0,57.14,42.86,45.24
Newcastle,Jacob Murphy,89,4,37,28,37,13,16,8,20,8,6,1,9,1,4,1,3,18,13,16,2,6,21,2,1,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,7,2,3,1,22,11,25,12,0,4,0,4,10,3,11,14,6,2,2,5,22,23.0,51.0,125.0,64.57499999999999,644.824302177665,1432.095,0.0,0.0,2.0,1.0,3.0,1.0,209.0,5,75.68,16.67,25.0,0.0,11.11,72.22,0.0,0.0,28.57,33.33,50.0,48.0
Newcastle,Jacob Ramsey,52,2,40,35,40,13,10,17,15,20,0,0,0,0,1,1,1,8,8,7,2,5,33,0,0,0,2,1,1,0,2,0,1,0,1,1,0,1,0,0,0,2,0,2,2,7,2,9,4,0,2,1,1,6,2,8,7,3,0,3,0,7,17.0,34.0,92.0,93.975,560.9790191388292,852.39,0.0,1.0,0.0,0.0,3.0,2.0,91.0,3,87.5,,100.0,50.0,,100.0,50.0,50.0,0.0,100.0,28.57,44.44
Newcastle,Joe Willock,174,9,109,103,106,23,37,49,72,31,3,0,3,0,3,2,1,39,37,32,10,9,77,0,2,1,10,3,5,2,5,5,1,2,2,1,1,2,0,0,0,8,4,3,0,32,15,35,15,0,5,1,3,9,4,17,12,14,2,5,6,24,25.0,113.0,337.0,179.13000000000002,2075.1446868372973,1455.3,1.0,2.0,4.0,1.0,3.0,3.0,299.0,5,94.5,0.0,66.67,37.5,0.0,94.87,20.0,20.0,50.0,0.0,46.88,42.86
Newcastle,Lewis Hall,400,4,226,200,214,94,78,54,101,99,8,2,21,5,35,19,1,71,59,45,26,35,181,13,5,4,5,2,3,0,3,2,1,1,1,1,0,1,0,0,0,16,7,15,5,51,26,66,31,0,13,5,23,38,5,32,61,16,5,4,6,49,134.0,461.0,1237.0,915.075,7369.372363664721,6870.99,1.0,1.0,2.0,0.0,27.0,7.0,472.0,5,88.5,25.0,54.29,40.0,23.81,83.1,20.0,20.0,43.75,33.33,50.98,46.97
Newcastle,Lewis Miley,309,2,253,224,248,79,69,105,101,123,1,0,2,0,17,8,0,55,44,42,14,18,211,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,5,3,10,5,21,11,31,16,0,6,5,14,26,1,18,40,14,4,2,2,37,72.0,254.0,664.0,529.095,3860.620861193819,3496.71,2.0,1.0,3.0,1.0,7.0,6.0,406.0,5,88.54,0.0,47.06,0.0,0.0,80.0,0.0,0.0,60.0,50.0,52.38,51.61
Newcastle,Lukás Hornícek,219,0,160,96,126,141,0,19,0,96,0,0,0,0,83,21,0,20,4,0,4,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,0,0,0,5,3,0,0,8,0,0,0,0,65,58.0,182.0,679.0,1412.775,3106.5943095601997,401.72999999999996,1.0,0.0,0.0,0.0,11.0,0.0,479.0,5,60.0,,25.3,,,20.0,,,50.0,,50.0,50.0
Newcastle,Malick Thiaw,322,2,260,219,253,122,53,85,41,178,0,0,0,0,41,14,0,27,13,12,6,17,248,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,25,17,11,5,36,22,0,0,2,35,10,2,10,45,7,2,4,3,43,48.0,142.0,492.0,383.145,2236.9571765991327,1592.6399999999999,0.0,1.0,0.0,0.0,19.0,2.0,479.0,5,84.23,,34.15,,,48.15,,,100.0,68.0,45.45,61.11
Newcastle,Matias Fernandez-Pardo,49,6,29,20,29,4,14,11,15,5,2,0,2,0,0,0,0,13,5,14,0,0,15,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,1,11,5,14,6,0,2,0,0,3,3,9,3,9,2,2,2,15,12.0,53.0,142.0,-46.51499999999999,919.4915033418973,562.8000000000001,0.0,0.0,0.0,0.0,4.0,0.0,164.0,3,68.97,0.0,,,0.0,38.46,0.0,0.0,50.0,33.33,45.45,42.86
Newcastle,Nick Woltemade,11,4,5,4,5,2,3,0,2,2,0,0,0,0,0,0,0,2,2,2,0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,2,5,3,8,5,0,0,0,0,0,0,0,0,0,0,0,2,3,2.0,1.0,4.0,7.3500000000000005,9.830426440394135,131.45999999999998,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1,80.0,,,,,100.0,0.0,0.0,50.0,66.67,60.0,62.5
Newcastle,Nico González,128,1,110,97,103,43,17,50,34,63,1,0,1,0,12,6,2,22,17,12,11,10,98,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,22,4,24,5,0,0,1,2,9,1,16,11,11,6,8,3,18,24.0,66.0,173.0,266.59499999999997,1007.8763325627349,1055.46,0.0,0.0,1.0,0.0,4.0,2.0,164.0,3,88.18,0.0,50.0,,0.0,77.27,,,50.0,50.0,18.18,20.83
Newcastle,Sean Steur,181,0,160,140,157,63,35,62,64,76,0,0,0,0,11,5,1,39,32,24,15,15,136,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10,5,11,5,0,4,1,7,8,1,9,15,5,2,1,0,23,24.0,106.0,291.0,215.985,1549.8903674118164,998.2350000000001,0.0,0.0,2.0,1.0,6.0,2.0,240.0,5,87.5,,45.45,,,82.05,,,100.0,0.0,50.0,45.45
Newcastle,Sven Botman,365,3,285,247,251,160,33,92,29,218,0,0,0,0,40,11,0,20,11,4,7,20,281,0,0,0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,27,17,14,9,41,26,0,5,5,42,14,1,15,56,8,2,2,4,42,90.0,288.0,749.0,1218.6299999999999,4335.350576849459,2221.275,1.0,0.0,0.0,0.0,22.0,3.0,479.0,5,86.67,,27.5,100.0,,55.0,0.0,0.0,,62.96,64.29,63.41
Newcastle,Tino Livramento,29,2,19,15,17,5,8,6,8,7,3,0,3,0,3,1,1,6,2,3,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,4,2,0,2,0,1,4,0,3,5,0,0,1,0,5,5.0,10.0,16.0,14.7,131.2418214901914,283.815,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2,78.95,0.0,33.33,,0.0,33.33,,,0.0,,50.0,50.0
Newcastle,William Osula,20,2,5,4,5,1,2,2,4,0,0,0,0,0,0,0,1,4,3,2,1,1,3,0,1,1,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,6,1,0,1,0,0,2,1,3,2,2,1,0,0,6,10.0,12.0,65.0,194.04,341.74954410624696,546.3149999999999,0.0,2.0,0.0,0.0,1.0,3.0,55.0,1,80.0,,,,,75.0,0.0,0.0,,0.0,33.33,16.67
Newcastle,Yoane Wissa,165,15,87,60,84,34,23,30,34,26,1,1,1,1,1,1,1,30,18,22,4,9,65,0,1,0,9,3,6,0,6,3,3,0,1,1,0,1,0,0,0,10,4,25,10,47,22,72,32,0,6,0,5,15,4,21,20,17,1,10,12,51,36.0,122.0,376.0,442.05,1968.4834998982467,2053.275,3.0,1.0,2.0,0.0,1.0,7.0,461.0,5,68.97,100.0,100.0,33.33,100.0,60.0,11.11,11.11,40.0,40.0,46.81,44.44
Nottingham Forest,Arnaud Kalimuendo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,,,,,
Nottingham Forest,Callum Hudson-Odoi,5,0,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1.0,1.0,0.0,0.0,0.0,80.85000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,100.0,,,,,100.0,,,0.0,,0.0,0.0
Nottingham Forest,Chris Wood,19,1,14,9,14,4,4,6,5,4,0,0,0,0,1,1,0,5,3,4,2,1,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,11,4,3,2,14,6,0,0,0,0,1,0,0,1,0,0,0,1,6,2.0,7.0,8.0,26.98500000000001,60.801887604492684,106.99499999999999,0.0,0.0,0.0,0.0,0.0,0.0,84.0,4,64.29,,100.0,0.0,,60.0,0.0,0.0,50.0,36.36,66.67,42.86
Nottingham Forest,Dan Ndoye,114,19,50,36,50,17,15,18,28,8,1,0,1,0,3,0,1,25,18,25,4,5,25,0,3,3,11,2,6,3,9,2,2,0,1,1,0,1,0,0,0,14,3,5,2,37,11,42,13,0,2,1,3,15,6,20,18,16,3,8,6,39,13.0,19.0,57.0,103.53,378.4960934480845,691.53,0.0,1.0,0.0,0.0,1.0,0.0,316.0,5,72.0,0.0,0.0,25.0,0.0,72.0,9.09,9.09,21.43,40.0,29.73,30.95
Nottingham Forest,Daniel Muñoz,129,10,81,71,81,30,25,26,41,30,7,3,7,3,4,2,0,37,31,34,7,8,47,0,3,3,3,1,1,1,3,0,1,0,0,0,0,0,0,0,0,2,0,11,6,13,7,24,13,0,6,0,7,7,1,11,14,5,2,2,1,13,35.0,107.0,261.0,357.105,1595.0444701424508,1784.685,0.0,1.0,0.0,0.0,5.0,5.0,215.0,3,87.65,42.86,50.0,50.0,42.86,83.78,0.0,0.0,0.0,54.55,53.85,54.17
Nottingham Forest,Ibrahim Sangaré,88,1,71,57,65,34,18,19,21,36,2,0,2,0,8,3,0,16,8,7,4,6,64,0,1,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,4,4,6,3,10,7,0,1,0,1,3,0,4,4,3,1,2,1,16,23.0,82.0,196.0,286.86,1305.0489617022833,997.8149999999999,0.0,1.0,0.0,0.0,6.0,1.0,122.0,3,80.28,0.0,37.5,0.0,0.0,50.0,0.0,0.0,100.0,100.0,50.0,70.0
Nottingham Forest,Igor Jesus,142,15,85,69,85,28,31,26,48,21,1,0,1,0,3,3,1,34,26,33,7,14,52,0,2,0,9,3,1,5,9,0,3,0,1,1,0,1,0,0,0,7,2,32,17,31,10,63,27,0,2,0,5,8,1,13,13,9,3,7,6,36,22.0,47.0,138.0,242.44500000000002,860.8976777573703,1060.29,0.0,1.0,0.0,0.0,6.0,1.0,281.0,5,81.18,0.0,100.0,75.0,0.0,76.47,11.11,11.11,28.57,53.12,32.26,42.86
Nottingham Forest,Jair Cunha,212,0,145,119,145,84,26,35,33,86,3,0,3,0,22,8,0,31,21,12,15,24,133,0,1,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,14,7,24,13,38,20,0,7,3,25,8,5,25,33,15,4,6,6,31,46.0,97.0,247.0,576.135,1481.2880059991282,1755.3899999999999,0.0,2.0,0.0,0.0,14.0,3.0,379.0,4,82.07,0.0,36.36,0.0,0.0,67.74,0.0,0.0,0.0,50.0,54.17,52.63
Nottingham Forest,James McAtee,293,3,203,164,197,83,51,69,89,75,7,3,18,6,26,14,4,73,58,41,24,34,162,10,12,9,9,3,2,4,1,8,0,3,0,0,0,0,0,0,0,6,2,8,6,41,20,49,26,0,9,1,9,21,4,27,30,17,6,7,9,52,88.0,187.0,459.0,492.34499999999997,2857.8436829068464,4979.1,0.0,2.0,2.0,1.0,13.0,16.0,422.0,5,80.79,42.86,53.85,60.0,33.33,79.45,0.0,0.0,33.33,75.0,48.78,53.06
Nottingham Forest,Liam Delap,111,18,44,30,44,17,11,16,25,5,1,0,1,0,1,0,1,26,17,22,4,6,22,0,6,4,12,1,8,3,6,6,0,1,1,0,1,1,0,0,0,13,7,12,6,32,13,44,19,0,2,0,5,10,3,11,15,10,1,5,4,36,12.0,31.0,92.0,141.64499999999998,605.5475252019611,883.575,0.0,0.0,0.0,0.0,0.0,4.0,289.0,4,68.18,0.0,0.0,11.11,0.0,65.38,8.33,8.33,53.85,50.0,40.62,43.18
Nottingham Forest,Luca Netz,27,1,18,15,18,6,8,4,12,3,1,1,2,1,4,1,0,10,8,9,1,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,4,1,0,1,0,0,1,1,4,1,3,1,1,0,4,5.0,26.0,61.0,11.864999999999988,496.99062239781347,347.65500000000003,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3,83.33,100.0,25.0,,50.0,80.0,,,,0.0,33.33,25.0
Nottingham Forest,Matz Sels,176,0,132,64,77,107,0,25,0,64,0,0,0,0,96,29,0,41,9,0,9,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,1,1,5,4,0,0,0,3,14,0,0,17,0,0,0,0,68,89.0,302.0,968.0,2687.055,5574.959001379346,856.8,2.0,1.0,0.0,0.0,16.0,2.0,475.0,5,48.48,,30.21,,,21.95,,,100.0,75.0,100.0,80.0
Nottingham Forest,Morgan Gibbs-White,280,18,174,148,170,63,60,51,104,44,17,5,23,6,13,10,4,79,67,75,12,36,99,0,14,10,10,2,5,3,6,4,2,0,1,1,0,1,0,0,0,16,5,8,3,41,18,49,21,0,5,1,2,14,6,18,16,14,2,4,8,55,49.0,125.0,289.0,162.75,1837.1860098869615,3013.92,0.0,1.0,1.0,0.0,9.0,12.0,475.0,5,85.06,29.41,76.92,28.57,26.09,84.81,10.0,10.0,31.25,37.5,43.9,42.86
